datetime,close,percent_b
2024-10-29,233.67,0.255807
2024-10-28,233.4,0.244903
2024-10-25,231.41,0.694585
2024-10-24,230.57,0.362326
2024-10-23,230.76,0.355739
2024-10-22,235.86,0.29808
2024-10-21,236.48,0.381772
2024-10-18,235,0.336828
2024-10-17,232.15,0.496314
2024-10-16,231.78,0.572074
2024-10-15,233.85,-0.0610099
2024-10-14,231.3,-0.204153
2024-10-11,227.55,-0.0995317
2024-10-10,229.04,0.304461
2024-10-09,229.54,0.339251
2024-10-08,225.77,0.350863
2024-10-07,221.69,0.216896
2024-10-04,226.8,0.270149
2024-10-03,225.67,0.285611
2024-10-02,226.78,0.38944
2024-10-01,226.21,0.316405
2024-09-30,233,0.440731
2024-09-27,227.79,0.858143
2024-09-26,227.52,0.889797
2024-09-25,226.37,0.685392
2024-09-24,227.37,0.77378
2024-09-23,226.47,0.721245
2024-09-20,228.2,0.697891
2024-09-19,228.87,0.566097
2024-09-18,220.69,0.703161
2024-09-17,216.79,0.690683
2024-09-16,216.32,0.629741
2024-09-13,222.5,0.623787
2024-09-12,222.77,0.498679
2024-09-11,222.66,0.243163
2024-09-10,220.11,0.216463
2024-09-09,220.91,-0.0452494
2024-09-06,220.82,-0.0582001
2024-09-05,222.38,-0.120373
2024-09-04,220.85,-0.140136
2024-09-03,222.77,-0.109465
2024-08-30,229,0.044366
2024-08-29,229.79,0.441616
2024-08-28,226.49,0.403556
2024-08-27,228.03,0.556474
2024-08-26,227.18,0.443828
2024-08-23,226.84,0.437147
2024-08-22,224.53,0.441898
2024-08-21,226.4,0.435409
2024-08-20,226.51,0.499789
2024-08-19,225.89,0.812547
2024-08-16,226.05,0.773324
2024-08-15,224.72,0.801668
2024-08-14,221.72,0.798514
2024-08-13,221.27,0.972376
2024-08-12,217.53,1.10021
2024-08-09,216.24,0.992744
2024-08-08,213.31,0.822188
2024-08-07,209.82,0.70166
2024-08-06,207.23,0.849967
2024-08-05,209.27,0.687724
2024-08-02,219.86,0.637483
2024-08-01,218.36,0.55845
2024-07-31,222.08,0.329873
2024-07-30,218.8,0.277309
2024-07-29,218.24,0.12953
2024-07-26,217.96,-0.0608189
2024-07-25,217.49,0.102559
2024-07-24,218.54,0.0958027
2024-07-23,225.01,0.00833276
2024-07-22,223.96,0.0493689
2024-07-19,224.31,0.0876058
2024-07-18,224.18,0.183804
2024-07-17,228.88,0.323937
2024-07-16,234.82,0.402524
2024-07-15,234.4,0.308848
2024-07-12,230.54,0.378588
2024-07-11,227.57,0.361314
2024-07-10,232.98,0.195517
2024-07-09,228.68,-0.158316
2024-07-08,227.82,0.0165634
2024-07-05,226.34,0.00203298
2024-07-03,221.55,0.0816584
2024-07-02,220.27,0.0837927
2024-07-01,216.75,0.115983
2024-06-28,210.62,0.11069
2024-06-27,214.1,0.130511
2024-06-26,213.25,0.145093
2024-06-25,209.07,0.173755
2024-06-24,208.14,0.205952
2024-06-21,207.49,0.165256
2024-06-20,209.68,0.287986
2024-06-18,214.29,0.342989
2024-06-17,216.67,0.329278
2024-06-14,212.49,0.313643
2024-06-13,214.24,0.330077
2024-06-12,213.07,0.336433
2024-06-11,207.15,0.207086
2024-06-10,193.12,0.0459233
2024-06-07,196.89,-0.0926513
2024-06-06,194.48,0.0649047
2024-06-05,195.87,0.00437439
2024-06-04,194.35,0.0325963
2024-06-03,194.03,0.0427062
2024-05-31,192.25,0.186565
2024-05-30,191.29,-0.246027
2024-05-29,190.29,-0.19877
2024-05-28,189.99,-0.040493
2024-05-24,189.98,0.126815
2024-05-23,186.88,0.0481092
2024-05-22,190.9,0.118693
2024-05-21,192.35,0.135206
2024-05-20,191.04,0.114209
2024-05-17,189.87,0.124347
2024-05-16,189.84,0.138641
2024-05-15,189.72,0.224812
2024-05-14,187.43,0.274711
2024-05-13,186.28,0.338926
2024-05-10,183.05,0.475074
2024-05-09,184.57,0.639221
2024-05-08,182.74,0.607783
2024-05-07,182.4,0.312191
2024-05-06,181.71,0.421769
2024-05-03,183.38,0.376417
2024-05-02,173.03,0.479952
2024-05-01,169.3,0.430874
2024-04-30,170.33,0.502513
2024-04-29,173.5,0.437643
2024-04-26,169.3,0.561019
2024-04-25,169.89,0.683027
2024-04-24,169.02,0.820415
2024-04-23,166.9,0.501931
2024-04-22,165.84,0.586571
2024-04-19,165,0.694139
2024-04-18,167.04,0.588124
2024-04-17,168,1.16416
2024-04-16,169.38,0.887358
2024-04-15,172.69,0.669153
2024-04-12,176.55,0.576047
2024-04-11,175.04,0.63222
2024-04-10,167.78,0.478876
2024-04-09,169.67,0.659065
2024-04-08,168.45,0.597416
2024-04-05,169.58,0.378312
2024-04-04,168.82,0.204124
2024-04-03,169.65,0.21283
2024-04-02,168.84,0.312953
2024-04-01,170.03,0.804314
2024-03-28,171.48,1.11866
2024-03-27,173.31,1.07547
2024-03-26,169.71,1.0226
2024-03-25,170.85,1.00946
2024-03-22,172.28,0.872412
2024-03-21,171.37,0.896042
2024-03-20,178.67,0.931698
2024-03-19,176.08,0.807723
2024-03-18,173.72,0.749954
2024-03-15,172.62,0.759425
2024-03-14,173,0.798823
2024-03-13,171.13,0.781557
2024-03-12,173.23,0.791346
2024-03-11,172.75,0.845524
2024-03-08,170.73,0.874634
2024-03-07,169,0.822817
2024-03-06,169.12,0.852086
2024-03-05,170.12,0.842711
2024-03-04,175.1,0.762113
2024-03-01,179.66,0.618217
2024-02-29,180.75,0.681528
2024-02-28,181.42,0.448735
2024-02-27,182.63,0.757305
2024-02-26,181.16,1.00859
2024-02-23,182.52,0.995336
2024-02-22,184.37,1.03547
2024-02-21,182.32,0.976773
2024-02-20,181.56,0.95785
2024-02-16,182.31,0.844417
2024-02-15,183.86,0.671777
2024-02-14,184.15,0.445739
2024-02-13,185.04,0.0248893
2024-02-12,187.15,0.10937
2024-02-09,188.85,0.276743
2024-02-08,188.32,0.270431
2024-02-07,189.41,0.320492
2024-02-06,189.3,0.269888
2024-02-05,187.68,0.312195
2024-02-02,185.85,0.0848413
2024-02-01,186.86,0.155708
2024-01-31,184.4,0.29947
2024-01-30,188.04,0.372757
2024-01-29,191.73,0.743328
2024-01-26,192.42,0.790294
2024-01-25,194.17,0.76305
2024-01-24,194.5,0.764391
2024-01-23,195.18,0.800536
2024-01-22,193.89,0.864409
2024-01-19,191.56,0.864904
2024-01-18,188.63,0.933599
2024-01-17,182.68,0.843187
2024-01-16,183.63,0.878493
2024-01-12,185.92,0.860946
2024-01-11,185.59,0.817571
2024-01-10,186.19,0.653775
2024-01-09,185.14,0.569907
2024-01-08,185.56,0.667426
2024-01-05,181.18,0.581221
2024-01-04,181.91,0.449058
2024-01-03,184.25,0.474457
2024-01-02,185.64,0.0946819
2023-12-29,192.53,0.151199
2023-12-28,193.58,0.0536555
2023-12-27,193.15,0.056021
2023-12-26,193.05,0.182283
2023-12-22,193.6,0.158258
2023-12-21,194.68,0.201925
2023-12-20,194.83,0.331103
2023-12-19,196.94,0.294695
2023-12-18,195.89,0.380344
2023-12-15,197.57,0.254018
2023-12-14,198.11,0.275446
2023-12-13,197.96,0.133177
2023-12-12,194.71,0.0764842
2023-12-11,193.18,-0.104853
2023-12-08,195.71,0.111671
2023-12-07,194.27,-0.162828
2023-12-06,192.32,-0.0364035
2023-12-05,193.42,-0.0292129
2023-12-04,189.43,-0.104083
2023-12-01,191.24,-0.115074
2023-11-30,189.95,0.0203249
2023-11-29,189.37,-0.0519055
2023-11-28,190.4,-0.0692097
2023-11-27,189.79,0.00159262
2023-11-24,189.97,0.0112454
2023-11-22,191.31,0.0395968
2023-11-21,190.64,0.203055
2023-11-20,191.45,0.298637
2023-11-17,189.69,0.30481
2023-11-16,189.71,0.320805
2023-11-15,188.01,0.433816
2023-11-14,187.44,0.46992
2023-11-13,184.8,0.551583
2023-11-10,186.4,0.648006
2023-11-09,182.41,0.694859
2023-11-08,182.89,0.811731
2023-11-07,181.82,0.782926
2023-11-06,179.23,0.719544
2023-11-03,176.65,0.759408
2023-11-02,177.57,0.659848
2023-11-01,173.97,0.504278
2023-10-31,170.77,0.424933
2023-10-30,170.29,0.335785
2023-10-27,168.22,0.409557
2023-10-26,166.89,0.208998
2023-10-25,171.1,0.115271
2023-10-24,173.44,0.103325
2023-10-23,173,0.236879
2023-10-20,172.88,0.548597
2023-10-19,175.46,0.437466
2023-10-18,175.84,0.374992
2023-10-17,177.15,0.501606
2023-10-16,178.72,0.774378
2023-10-13,178.85,0.693178
2023-10-12,180.71,0.473388
2023-10-11,179.8,0.557953
2023-10-10,178.39,0.442458
2023-10-09,178.99,0.659982
2023-10-06,177.49,0.958811
2023-10-05,174.91,0.833128
2023-10-04,173.66,0.752827
2023-10-03,172.4,1.10053
2023-10-02,173.75,1.27312
2023-09-29,171.21,1.10096
2023-09-28,170.69,0.955059
2023-09-27,170.43,0.896672
2023-09-26,171.96,0.718589
2023-09-25,176.08,0.519876
2023-09-22,174.79,0.436491
2023-09-21,173.93,0.320914
2023-09-20,175.49,0.540023
2023-09-19,179.07,0.332109
2023-09-18,177.97,0.272332
2023-09-15,175.01,0.219927
2023-09-14,175.74,0.201305
2023-09-13,174.21,0.325111
2023-09-12,176.3,0.356771
2023-09-11,179.36,0.450719
2023-09-08,178.18,0.368738
2023-09-07,177.56,0.378709
2023-09-06,182.91,0.388074
2023-09-05,189.7,0.479408
2023-09-01,189.46,0.453027
2023-08-31,187.87,0.684205
2023-08-30,187.65,1.21323
2023-08-29,184.12,1.18556
2023-08-28,180.19,1.16326
2023-08-25,178.61,1.06729
2023-08-24,176.38,0.965207
2023-08-23,181.12,0.837385
2023-08-22,177.23,0.839743
2023-08-21,175.84,0.782071
2023-08-18,174.49,0.731457
2023-08-17,174,0.686117
2023-08-16,176.57,0.702398
2023-08-15,177.45,0.742666
2023-08-14,179.46,0.676462
2023-08-11,177.79,0.665713
2023-08-10,177.97,0.524881
2023-08-09,178.19,0.493729
2023-08-08,179.8,0.425141
2023-08-07,178.85,0.291637
2023-08-04,181.99,0.227429
2023-08-03,191.17,0.293044
2023-08-02,192.58,0.410829
2023-08-01,195.61,0.366522
2023-07-31,196.45,0.505479
2023-07-28,195.83,0.705509
2023-07-27,193.22,0.195195
2023-07-26,194.5,0.187344
2023-07-25,193.62,0.0906563
2023-07-24,192.75,-0.0985406
2023-07-21,191.94,0.102895
2023-07-20,193.13,0.172313
2023-07-19,195.1,-0.0159013
2023-07-18,193.73,0.109853
2023-07-17,193.99,0.139744
2023-07-14,190.69,0.255154
2023-07-13,190.54,0.117557
2023-07-12,189.77,0.113777
2023-07-11,188.08,0.188675
2023-07-10,188.61,0.0386951
2023-07-07,190.68,0.074564
2023-07-06,191.81,-0.0134011
2023-07-05,191.33,0.115611
2023-07-03,192.46,0.171689
2023-06-30,193.97,0.273198
2023-06-29,189.59,0.223536
2023-06-28,189.25,0.059537
2023-06-27,188.06,0.0992532
2023-06-26,185.27,0.0197321
2023-06-23,186.68,-0.0459007
2023-06-22,187,-0.0285858
2023-06-21,183.96,0.0207869
2023-06-20,185.01,0.205993
2023-06-16,184.92,0.283495
2023-06-15,186.01,0.298249
2023-06-14,183.95,0.177116
2023-06-13,183.31,0.167109
2023-06-12,183.79,0.193517
2023-06-09,180.96,0.244588
2023-06-08,180.57,0.352652
2023-06-07,177.82,0.356885
2023-06-06,179.21,0.234266
2023-06-05,179.58,0.397279
2023-06-02,180.95,0.423776
2023-06-01,180.09,-0.200143
2023-05-31,177.25,-0.0152005
2023-05-30,177.3,0.123892
2023-05-26,175.43,0.242959
2023-05-25,172.99,0.275066
2023-05-24,171.84,0.18091
2023-05-23,171.56,-0.111363
2023-05-22,174.2,-0.0112163
2023-05-19,175.16,0.144648
2023-05-18,175.05,0.159264
2023-05-17,172.69,0.294493
2023-05-16,172.07,0.382065
2023-05-15,172.07,0.316117
2023-05-12,172.57,0.250298
2023-05-11,173.75,0.272576
2023-05-10,173.56,0.318403
2023-05-09,171.77,-0.0413519
2023-05-08,173.5,0.067547
2023-05-05,173.57,0.177162
2023-05-04,165.79,0.410386
2023-05-03,167.45,0.334845
2023-05-02,168.54,0.523213
2023-05-01,169.59,0.590659
2023-04-28,169.68,0.484724
2023-04-27,168.41,0.220754
2023-04-26,163.76,0.0707097
2023-04-25,163.77,-0.130948
2023-04-24,165.33,0.0154542
2023-04-21,165.02,0.220969
2023-04-20,166.65,0.149391
2023-04-19,167.63,0.107653
2023-04-18,166.47,0.247146
2023-04-17,165.23,0.129934
2023-04-14,165.21,0.0117429
2023-04-13,165.56,0.122804
2023-04-12,160.1,-0.0095205
2023-04-11,160.8,0.0371462
2023-04-10,162.03,-0.00218584
2023-04-06,164.66,-0.0127675
2023-04-05,163.76,0.135277
2023-04-04,165.63,0.271982
2023-04-03,166.17,0.231436
2023-03-31,164.9,0.367249
2023-03-30,162.36,0.219138
2023-03-29,160.77,-0.0326139
2023-03-28,157.65,0.00404817
2023-03-27,158.28,0.165883
2023-03-24,160.25,0.223772
2023-03-23,158.93,0.181645
2023-03-22,157.83,0.359772
2023-03-21,159.28,0.34828
2023-03-20,157.4,0.335517
2023-03-17,155,0.683614
2023-03-16,155.85,0.797022
2023-03-15,152.99,0.949413
2023-03-14,152.59,0.756998
2023-03-13,150.47,0.802431
2023-03-10,148.5,0.552566
2023-03-09,150.59,0.530412
2023-03-08,152.87,0.616316
2023-03-07,151.6,0.836192
2023-03-06,153.83,0.588302
2023-03-03,151.03,0.815701
2023-03-02,145.91,0.509232
2023-03-01,145.31,0.0667558
2023-02-28,147.41,-0.00680725
2023-02-27,147.92,-0.0319548
2023-02-24,146.71,0.193921
2023-02-23,149.4,0.087187
2023-02-22,148.91,0.0249735
2023-02-21,148.48,0.111067
2023-02-17,152.55,0.0853636
2023-02-16,153.71,0.00764241
2023-02-15,155.33,-0.0165171
2023-02-14,153.2,0.0452038
2023-02-13,153.85,0.121847
2023-02-10,151.01,0.120118
2023-02-09,150.87,0.11753
2023-02-08,151.92,0.159907
2023-02-07,154.65,0.107225
2023-02-06,151.73,0.118766
2023-02-03,154.5,0.134313
2023-02-02,150.82,0.00211543
2023-02-01,145.43,0.085989
2023-01-31,144.29,0.0860687
2023-01-30,143,0.295657
2023-01-27,145.93,0.304254
2023-01-26,143.96,0.180476
2023-01-25,141.86,0.373004
2023-01-24,142.53,0.482337
2023-01-23,141.11,0.532423
2023-01-20,137.87,0.772243
2023-01-19,135.27,0.586004
2023-01-18,135.21,0.605413
2023-01-17,135.94,0.773691
2023-01-13,134.76,0.918503
2023-01-12,133.41,1.20617
2023-01-11,133.49,1.15017
2023-01-10,130.73,1.01034
2023-01-09,130.15,0.864965
2023-01-06,129.62,0.843292
2023-01-05,125.02,0.751358
2023-01-04,126.36,0.797014
2023-01-03,125.07,0.893967
2022-12-30,129.93,0.899214
2022-12-29,129.61,0.872919
2022-12-28,126.04,0.827723
2022-12-27,130.03,0.550496
2022-12-23,131.86,0.657585
2022-12-22,132.23,0.802306
2022-12-21,135.45,0.897912
2022-12-20,132.3,0.822878
2022-12-19,132.37,0.706594
2022-12-16,134.51,0.86359
2022-12-15,136.5,0.823672
2022-12-14,143.21,0.687517
2022-12-13,145.47,0.755012
2022-12-12,144.49,0.611828
2022-12-09,142.16,0.698071
2022-12-08,142.65,0.466956
2022-12-07,140.94,-0.242236
2022-12-06,142.91,0.0605548
2022-12-05,146.63,0.0658029
2022-12-02,147.81,0.0909026
2022-12-01,148.31,0.15755
2022-11-30,148.03,0.471324
2022-11-29,141.17,0.741412
2022-11-28,144.22,0.834214
2022-11-25,148.11,0.894469
2022-11-23,151.07,0.412844
2022-11-22,150.18,0.6209
2022-11-21,148.01,0.746865
2022-11-18,151.29,0.614971
2022-11-17,150.72,0.52801
2022-11-16,148.79,0.36938
2022-11-15,150.04,0.401635
2022-11-14,148.28,0.409941
2022-11-11,149.7,0.36237
2022-11-10,146.87,0.210208
2022-11-09,134.87,0.425003
2022-11-08,139.5,0.194869
2022-11-07,138.92,0.227533
2022-11-04,138.38,0.288409
2022-11-03,138.88,0.264579
2022-11-02,145.03,0.506483
2022-11-01,150.65,0.551562
2022-10-31,153.34,0.54936
2022-10-28,155.74,0.38079
2022-10-27,144.8,0.147674
2022-10-26,149.35,0.42827
2022-10-25,152.34,0.892667
2022-10-24,149.45,1.02414
2022-10-21,147.27,0.943958
2022-10-20,143.39,0.893482
2022-10-19,143.86,0.956968
2022-10-18,143.75,0.941888
2022-10-17,142.41,1.00316
2022-10-14,138.38,0.853061
2022-10-13,142.99,0.674614
2022-10-12,138.34,0.724083
2022-10-11,138.98,0.819359
2022-10-10,140.42,0.733409
2022-10-07,140.09,1.06411
2022-10-06,145.43,0.787044
2022-10-05,146.4,0.643585
2022-10-04,146.1,0.689115
2022-10-03,142.45,0.609847
2022-09-30,138.2,0.648317
2022-09-29,142.48,0.761103
2022-09-28,149.84,0.716384
2022-09-27,151.76,0.818856
2022-09-26,150.77,0.948373
2022-09-23,150.43,1.02564
2022-09-22,152.74,1.22349
2022-09-21,153.72,0.995748
2022-09-20,156.9,0.919377
2022-09-19,154.48,0.884628
2022-09-16,150.7,0.978544
2022-09-15,152.37,1.00724
2022-09-14,155.31,0.957489
2022-09-13,153.84,0.858054
2022-09-12,163.43,0.829043
2022-09-09,157.37,0.766368
2022-09-08,154.46,0.624491
2022-09-07,155.96,0.631818
2022-09-06,154.53,0.451501
2022-09-02,155.81,0.422075
2022-09-01,157.96,0.413999
2022-08-31,157.22,0.409825
2022-08-30,158.91,0.389269
2022-08-29,161.38,0.00639337
2022-08-26,163.62,0.0971986
2022-08-25,170.03,0.167788
2022-08-24,167.53,-0.0327447
2022-08-23,167.23,0.020486
2022-08-22,167.57,-0.0832484
2022-08-19,171.52,0.0455731
2022-08-18,174.15,0.133561
2022-08-17,174.55,0.207122
2022-08-16,173.03,0.156218
2022-08-15,173.19,0.120464
2022-08-12,172.1,0.0309228
2022-08-11,168.49,0.170065
2022-08-10,169.24,0.143132
2022-08-09,164.92,0.0748338
2022-08-08,164.87,0.131738
2022-08-05,165.35,0.135325
2022-08-04,165.81,0.239022
2022-08-03,166.13,0.232777
2022-08-02,160.01,0.112158
2022-08-01,161.51,0.0983197
2022-07-29,162.51,0.0333036
2022-07-28,157.35,-0.0187405
2022-07-27,156.79,0.129351
2022-07-26,151.6,0.0907891
2022-07-25,152.95,0.302474
2022-07-22,154.09,0.322824
2022-07-21,155.35,0.191379
2022-07-20,153.04,0.0793451
2022-07-19,151,0.132905
2022-07-18,147.07,-0.0210547
2022-07-15,150.17,-0.00601265
2022-07-14,148.47,0.263592
2022-07-13,145.49,0.16292
2022-07-12,145.86,0.156888
2022-07-11,144.87,0.436716
2022-07-08,147.04,0.738592
2022-07-07,146.35,1.01337
2022-07-06,142.92,1.022
2022-07-05,141.56,0.86943
2022-07-01,138.93,0.812427
2022-06-30,136.72,0.996555
2022-06-29,139.23,0.849204
2022-06-28,137.44,0.820512
2022-06-27,141.66,0.815456
2022-06-24,141.66,0.596185
2022-06-23,138.27,0.479089
2022-06-22,135.35,0.469294
2022-06-21,135.87,0.557037
2022-06-17,131.56,0.345975
2022-06-16,130.06,0.316865
2022-06-15,135.43,0.426187
2022-06-14,132.76,0.769141
2022-06-13,131.88,0.583917
2022-06-10,137.13,0.645166
2022-06-09,142.64,0.357107
2022-06-08,147.96,0.590265
2022-06-07,148.71,1.01043
2022-06-06,146.14,0.849938
2022-06-03,145.38,1.02613
2022-06-02,151.21,0.935844
2022-06-01,148.71,1.15344
2022-05-31,148.84,0.879775
2022-05-27,149.64,0.802416
2022-05-26,143.78,0.771278
2022-05-25,140.52,0.899148
2022-05-24,140.36,0.675181
2022-05-23,143.11,0.662345
2022-05-20,137.59,0.811425
2022-05-19,137.35,0.758167
2022-05-18,140.82,0.881173
2022-05-17,149.24,0.879901
2022-05-16,145.54,0.845085
2022-05-13,147.11,0.743361
2022-05-12,142.56,0.729841
2022-05-11,146.5,0.91788
2022-05-10,154.51,0.795333
2022-05-09,152.06,0.681169
2022-05-06,157.28,0.880342
2022-05-05,156.77,0.93312
2022-05-04,166.02,0.876676
2022-05-03,159.48,0.971272
2022-05-02,157.96,1.02803
2022-04-29,157.65,0.820068
2022-04-28,163.64,0.805201
2022-04-27,156.57,0.890804
2022-04-26,156.8,0.908847
2022-04-25,162.88,0.751222
2022-04-22,161.79,0.687941
2022-04-21,166.42,0.635949
2022-04-20,167.23,0.406204
2022-04-19,167.4,0.318143
2022-04-18,165.07,0.132708
2022-04-14,165.29,0.0647378
2022-04-13,170.4,-0.0563503
2022-04-12,167.66,-0.0134632
2022-04-11,165.75,-0.0857101
2022-04-08,170.09,-0.111045
2022-04-07,172.14,0.0809058
2022-04-06,171.83,0.222143
2022-04-05,175.06,0.363257
2022-04-04,178.44,0.2332
2022-04-01,174.31,0.307181
2022-03-31,174.61,0.435635
2022-03-30,177.77,0.54177
2022-03-29,178.96,0.574568
2022-03-28,175.6,0.487291
2022-03-25,174.72,0.586111
2022-03-24,174.07,0.605556
2022-03-23,170.21,0.540517
2022-03-22,168.82,0.42275
2022-03-21,165.38,0.684699
2022-03-18,163.98,0.847259
2022-03-17,160.62,0.899274
2022-03-16,159.59,1.00346
2022-03-15,155.09,0.94408
2022-03-14,150.62,0.745617
2022-03-11,154.73,0.725052
2022-03-10,158.52,0.886299
2022-03-09,162.95,1.03216
2022-03-08,157.44,0.899826
2022-03-07,159.3,0.724179
2022-03-04,163.17,0.742951
2022-03-03,166.23,0.746403
2022-03-02,166.56,0.867994
2022-03-01,163.2,0.772273
2022-02-28,165.12,0.755912
2022-02-25,164.85,0.499551
2022-02-24,162.74,-0.0483855
2022-02-23,160.07,0.00929448
2022-02-22,164.32,0.0168878
2022-02-18,167.3,0.123777
2022-02-17,168.88,0.184012
2022-02-16,172.55,0.291076
2022-02-15,172.79,0.37974
2022-02-14,168.88,0.543141
2022-02-11,168.64,0.676342
2022-02-10,172.12,0.629218
2022-02-09,176.28,0.760794
2022-02-08,174.83,0.746961
2022-02-07,171.66,0.63082
2022-02-04,172.39,0.628565
2022-02-03,172.9,0.622229
2022-02-02,175.84,0.741737
2022-02-01,174.61,0.919389
2022-01-31,174.78,0.960911
2022-01-28,170.33,0.781574
2022-01-27,159.22,0.780598
2022-01-26,159.69,0.796841
2022-01-25,159.78,0.771581
2022-01-24,161.62,0.79414
2022-01-21,162.41,0.601846
2022-01-20,164.51,0.54635
2022-01-19,166.23,0.355479
2022-01-18,169.8,0.0988082
2022-01-14,173.07,0.18409
2022-01-13,172.19,0.270918
2022-01-12,175.53,0.752804
2022-01-11,175.08,0.399929
2022-01-10,172.19,0.498602
2022-01-07,172.17,0.739526
2022-01-06,172,0.375395
2022-01-05,174.92,0.398625
2022-01-04,179.7,0.133205
2022-01-03,182.01,-0.124953
2021-12-31,177.57,-0.162964
2021-12-30,178.2,0.0219505
2021-12-29,179.38,0.11994
2021-12-28,179.29,0.179294
2021-12-27,180.33,0.0251198
2021-12-23,176.28,-0.0305432
2021-12-22,175.64,0.203911
2021-12-21,172.99,0.21431
2021-12-20,169.75,0.228195
2021-12-17,171.14,0.235604
2021-12-16,172.26,0.175374
2021-12-15,179.3,0.0829998
2021-12-14,174.33,0.0514325
2021-12-13,175.74,0.0757082
2021-12-10,179.45,0.116109
2021-12-09,174.56,0.0758704
2021-12-08,175.08,0.110457
2021-12-07,171.18,0.222643
2021-12-06,165.32,0.226451
2021-12-03,161.84,0.283262
2021-12-02,163.76,0.291887
2021-12-01,164.77,0.334207
2021-11-30,165.3,0.289564
2021-11-29,160.24,0.256176
2021-11-26,156.81,0.319799
2021-11-24,161.94,0.478372
2021-11-23,161.41,0.294218
2021-11-22,161.02,0.338347
2021-11-19,160.55,0.300339
2021-11-18,157.87,0.295455
2021-11-17,153.49,0.395277
2021-11-16,151,0.373954
2021-11-15,150,0.292352
2021-11-12,149.99,-0.0475687
2021-11-11,147.87,-0.150932
2021-11-10,147.92,-0.14113
2021-11-09,150.81,-0.215389
2021-11-08,150.44,-0.0438753
2021-11-05,151.28,0.112656
2021-11-04,150.96,0.159293
2021-11-03,151.49,0.218301
2021-11-02,150.02,0.160252
2021-11-01,148.96,0.139358
2021-10-29,149.8,0.0660341
2021-10-28,152.57,0.318336
2021-10-27,148.85,0.258476
2021-10-26,149.32,0.373961
2021-10-25,148.64,0.324504
2021-10-22,148.69,0.617167
2021-10-21,149.48,0.763939
2021-10-20,149.26,0.788326
2021-10-19,148.76,0.735709
2021-10-18,146.55,0.514801
2021-10-15,144.84,0.476489
2021-10-14,143.76,0.852715
2021-10-13,140.91,1.06345
2021-10-12,141.51,1.0002
2021-10-11,142.81,0.866311
2021-10-08,142.9,0.932318
2021-10-07,143.29,0.841334
2021-10-06,142,1.10116
2021-10-05,141.11,1.05334
2021-10-04,139.14,1.04273
2021-10-01,142.65,0.876367
2021-09-30,141.5,0.806751
2021-09-29,142.83,0.721676
2021-09-28,141.91,0.662906
2021-09-27,145.37,0.719828
2021-09-24,146.92,0.420334
2021-09-23,146.83,0.348162
2021-09-22,145.85,0.395772
2021-09-21,143.43,0.466034
2021-09-20,142.94,0.445651
2021-09-17,146.06,0.28298
2021-09-16,148.79,0.144938
2021-09-15,149.03,0.142015
2021-09-14,148.12,0.460104
2021-09-13,149.55,0.52691
2021-09-10,148.97,0.354374
2021-09-09,154.07,0.336735
2021-09-08,155.11,0.121965
2021-09-07,156.69,0.135709
2021-09-03,154.3,0.186577
2021-09-02,153.65,0.211562
2021-09-01,152.51,0.323486
2021-08-31,151.83,0.330087
2021-08-30,153.12,0.399453
2021-08-27,148.6,0.154302
2021-08-26,147.54,0.234537
2021-08-25,148.36,0.224793
2021-08-24,149.62,0.167198
2021-08-23,149.71,0.436209
2021-08-20,148.19,0.774912
2021-08-19,146.7,0.705567
2021-08-18,146.36,0.441263
2021-08-17,150.19,0.244296
2021-08-16,151.12,0.373554
2021-08-13,149.1,-0.154901
2021-08-12,148.89,0.502971
2021-08-11,145.86,0.880727
2021-08-10,145.6,0.933686
2021-08-09,146.09,0.355105
2021-08-06,146.14,0.192625
2021-08-05,147.06,0.300688
2021-08-04,146.95,0.0736278
2021-08-03,147.36,0.285739
2021-08-02,145.52,0.0116145
2021-07-30,145.86,-0.0997794
2021-07-29,145.64,-0.167023
2021-07-28,144.98,-0.0626763
2021-07-27,146.77,-0.0100782
2021-07-26,148.99,-0.0105696
2021-07-23,148.56,-0.0154268
2021-07-22,146.8,0.0620683
2021-07-21,145.4,0.124596
2021-07-20,146.15,0.175926
2021-07-19,142.45,0.140622
2021-07-16,146.39,0.10976
2021-07-15,148.48,0.198751
2021-07-14,149.15,0.159177
2021-07-13,145.64,0.158881
2021-07-12,144.5,0.222305
2021-07-09,145.11,0.109641
2021-07-08,143.24,0.0838763
2021-07-07,144.57,0.162144
2021-07-06,142.02,0.152092
2021-07-02,139.96,0.120833
2021-07-01,137.27,0.141323
2021-06-30,136.96,0.0382492
2021-06-29,136.33,0.167135
2021-06-28,134.78,0.14306
2021-06-25,133.11,0.194361
2021-06-24,133.41,0.267319
2021-06-23,133.7,0.40378
2021-06-22,133.98,0.42858
2021-06-21,132.3,0.472137
2021-06-18,130.46,0.322071
2021-06-17,131.79,0.551174
2021-06-16,130.15,0.250913
2021-06-15,129.64,0.2895
2021-06-14,130.48,0.53065
2021-06-11,127.35,0.832109
2021-06-10,126.11,0.308841
2021-06-09,127.13,-0.0586357
2021-06-08,126.74,0.564205
2021-06-07,125.9,0.750637
2021-06-04,125.89,1.18476
2021-06-03,123.54,1.01314
2021-06-02,125.06,0.762025
2021-06-01,124.28,0.706018
2021-05-28,124.61,1.16132
2021-05-27,125.28,0.963033
2021-05-26,126.85,1.05552
2021-05-25,126.9,0.979771
2021-05-24,127.1,0.967719
